Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Kamatamare Sanuki,0.86,2.21,-1.35,0.74,1.2,-0.46,0.12,1.01,-0.89,0.86,2.21,-1.35,0,2,-2,-0.65,47.9,63.84,52.14,0.28,0.38,178,9,12,10,42.86,26.32,12.77,2,0,15,8,11,86.9,70.36,64.93,77.73,124.53,79.51,7,Kochi United 2-0 Kamatamare Sanuki,2026-04-05
Kochi United,2.21,0.86,1.35,1.2,0.74,0.46,1.01,0.12,0.89,2.21,0.86,1.35,2,0,2,0.65,52.1,36.16,41.37,0.38,0.28,117,5,10,12,26.32,42.86,15.06,0,2,4,2,5,36.6,29.64,18.6,22.27,32.1,20.49,2,Kochi United 2-0 Kamatamare Sanuki,2026-04-05
Osaka,1.75,0.82,0.93,1.73,0.76,0.97,0.01,0.06,-0.05,1.75,0.82,0.93,0,1,-1,-1.93,55.5,66.67,51.93,1.68,0.58,268,19,14,11,8.33,18.97,11.9,3,2,33,7,14,162.4,76.28,36.13,43.82,142.43,69.97,2,Tokushima Vortis 1-0 Osaka,2026-04-05
Tokushima Vortis,0.82,1.75,-0.93,0.76,1.73,-0.97,0.06,0.01,0.05,0.82,1.75,-0.93,1,0,1,1.93,44.5,33.33,39.88,0.58,1.68,112,10,11,14,18.97,8.33,26.0,2,3,14,5,4,50.5,23.72,46.33,56.18,61.13,30.03,0,Tokushima Vortis 1-0 Osaka,2026-04-05
Nara Club,0.89,2.5,-1.61,0.82,2.44,-1.62,0.07,0.06,0.01,0.89,2.5,-1.61,2,5,-3,-1.39,54.4,40.27,44.78,0.58,1.79,219,10,13,25,22.41,13.97,16.1,4,11,17,5,5,63.2,28.44,19.93,24.79,15.57,4.76,0,Kataller Toyama 5-2 Nara Club,2026-04-05
Kataller Toyama,2.5,0.89,1.61,2.44,0.82,1.62,0.06,0.07,-0.01,2.5,0.89,1.61,5,2,3,1.39,45.6,59.73,48.55,1.79,0.58,232,23,25,13,13.97,22.41,15.94,11,4,28,8,8,159.0,71.56,60.47,75.21,311.71,95.24,2,Kataller Toyama 5-2 Nara Club,2026-04-05
Iwaki,3.05,1.02,2.03,3.0,1.02,1.98,0.05,0.0,0.05,3.05,1.02,2.03,2,2,0,-2.03,50.2,51.7,52.94,0.93,0.35,159,16,14,11,15.05,31.43,12.44,3,2,24,4,12,101.4,64.88,22.0,55.56,106.93,68.34,12,Matsumoto Yamaga 2-2 Iwaki,2026-04-05
Matsumoto Yamaga,1.02,3.05,-2.03,1.02,3.0,-1.98,0.0,0.05,-0.05,1.02,3.05,-2.03,2,2,0,2.03,49.8,48.3,44.63,0.35,0.93,125,5,11,14,31.43,15.05,9.09,2,3,16,4,5,54.9,35.12,17.6,44.44,49.53,31.66,3,Matsumoto Yamaga 2-2 Iwaki,2026-04-05
Ehime,0.44,1.86,-1.42,0.32,1.86,-1.54,0.12,0.0,0.12,0.44,1.86,-1.42,1,0,1,2.42,54.3,53.64,50.74,0.42,0.91,258,15,13,20,30.95,21.98,12.84,2,4,13,4,14,128.8,54.37,23.87,29.08,94.5,52.14,0,Imabari 0-1 Ehime,2026-04-05
Imabari,1.86,0.44,1.42,1.86,0.32,1.54,0.0,0.12,-0.12,1.86,0.44,1.42,0,1,-1,-2.42,45.7,46.36,45.94,0.91,0.42,184,10,20,13,21.98,30.95,11.87,4,2,23,5,7,108.1,45.63,58.2,70.92,86.73,47.86,3,Imabari 0-1 Ehime,2026-04-05
Montedio Yamagata,1.38,1.71,-0.33,1.38,1.71,-0.33,0.0,0.0,0.0,1.38,1.71,-0.33,2,0,2,2.33,47.5,42.95,44.07,0.67,1.19,150,8,8,15,11.94,12.61,13.68,4,5,3,1,13,61.5,40.49,25.2,47.79,84.07,55.69,1,Vanraure Hachinohe 0-2 Montedio Yamagata,2026-04-05
Vanraure Hachinohe,1.71,1.38,0.33,1.71,1.38,0.33,0.0,0.0,0.0,1.71,1.38,0.33,0,2,-2,-2.33,52.5,57.05,47.24,1.19,0.67,183,16,15,8,12.61,11.94,10.28,5,4,23,4,14,90.4,59.51,27.53,52.21,66.9,44.31,7,Vanraure Hachinohe 0-2 Montedio Yamagata,2026-04-05
Roasso Kumamoto,0.43,1.4,-0.97,0.43,1.0,-0.57,0.0,0.4,-0.4,0.43,1.4,-0.97,1,0,1,1.97,47.7,53.22,49.88,0.59,0.55,223,11,8,12,13.56,21.82,18.67,4,3,11,5,10,110.9,57.19,79.47,66.3,128.87,74.08,0,Ryūkyū 0-1 Roasso Kumamoto,2026-04-04
Ryūkyū,1.4,0.43,0.97,1.0,0.43,0.57,0.4,0.0,0.4,1.4,0.43,0.97,0,1,-1,-1.97,52.3,46.78,40.73,0.55,0.59,164,14,12,8,21.82,13.56,15.95,3,4,25,7,7,83.0,42.81,40.4,33.7,45.1,25.92,2,Ryūkyū 0-1 Roasso Kumamoto,2026-04-04
Zweigen Kanazawa,1.01,0.26,0.75,0.98,0.26,0.72,0.02,0.0,0.02,1.01,0.26,0.75,0,0,0,-0.75,45.2,51.42,47.79,0.9,0.66,199,11,13,7,14.44,10.61,20.33,1,7,20,10,10,94.7,66.32,93.87,82.39,150.8,83.22,5,Albirex Niigata 0-0 Zweigen Kanazawa,2026-04-04
Albirex Niigata,0.26,1.01,-0.75,0.26,0.98,-0.72,0.0,0.02,-0.02,0.26,1.01,-0.75,0,0,0,0.75,54.8,48.58,42.01,0.66,0.9,177,11,7,13,10.61,14.44,8.97,7,1,14,2,10,48.1,33.68,20.07,17.61,30.4,16.78,1,Albirex Niigata 0-0 Zweigen Kanazawa,2026-04-04
Nagano Parceiro,0.5,0.69,-0.19,0.5,0.69,-0.19,0.0,0.0,0.0,0.5,0.69,-0.19,2,0,2,2.19,29.4,31.67,47.13,0.24,1.08,118,6,6,11,25.0,10.19,15.09,5,5,7,1,16,28.5,13.95,148.8,99.6,103.5,73.46,4,Fujieda MYFC 0-2 Nagano Parceiro,2026-04-04
Fujieda MYFC,0.69,0.5,0.19,0.69,0.5,0.19,0.0,0.0,0.0,0.69,0.5,0.19,0,2,-2,-2.19,70.6,68.33,48.9,1.08,0.24,308,17,11,6,10.19,25.0,5.75,5,5,29,4,8,175.8,86.05,0.6,0.4,37.4,26.54,4,Fujieda MYFC 0-2 Nagano Parceiro,2026-04-04
Ventforet Kofu,2.62,1.32,1.3,2.49,1.19,1.3,0.13,0.13,0.0,2.62,1.32,1.3,0,1,-1,-2.3,64.5,64.41,50.4,1.92,0.82,299,21,19,15,9.9,18.29,12.43,1,4,30,7,13,189.7,73.64,10.2,10.0,115.13,53.29,2,Júbilo Iwata 1-0 Ventforet Kofu,2026-04-04
Júbilo Iwata,1.32,2.62,-1.3,1.19,2.49,-1.3,0.13,0.13,0.0,1.32,2.62,-1.3,1,0,1,2.3,35.5,35.59,45.66,0.82,1.92,150,9,15,19,18.29,9.9,18.83,4,1,15,3,9,67.9,26.36,91.8,90.0,100.93,46.71,0,Júbilo Iwata 1-0 Ventforet Kofu,2026-04-04
Gifu,1.32,2.0,-0.68,1.27,1.9,-0.63,0.05,0.1,-0.05,1.32,2.0,-0.68,0,3,-3,-2.32,52.6,51.62,43.19,0.74,0.74,224,15,18,12,24.32,16.22,24.71,2,9,20,7,5,140.7,54.12,48.2,28.86,71.16,25.92,4,Omiya Ardija 3-0 Gifu,2026-04-04
Omiya Ardija,2.0,1.32,0.68,1.9,1.27,0.63,0.1,0.05,0.05,2.0,1.32,0.68,3,0,3,2.32,47.4,48.38,45.73,0.74,0.74,214,13,12,18,16.22,24.32,12.91,9,2,11,2,7,119.3,45.88,118.8,71.14,203.36,74.08,0,Omiya Ardija 3-0 Gifu,2026-04-04
Fukushima United,0.93,1.18,-0.25,0.84,1.04,-0.2,0.09,0.14,-0.05,0.93,1.18,-0.25,2,0,2,2.25,44.8,39.2,44.13,0.43,0.88,214,8,13,15,30.23,17.05,28.83,0,9,6,2,10,85.3,33.74,115.47,66.13,89.17,50.75,0,Consadole Sapporo 0-2 Fukushima United,2026-04-04
Consadole Sapporo,1.18,0.93,0.25,1.04,0.84,0.2,0.14,0.09,0.05,1.18,0.93,0.25,0,2,-2,-2.25,55.2,60.8,46.63,0.88,0.43,288,17,15,13,17.05,30.23,13.76,9,0,19,5,8,167.5,66.26,59.13,33.87,86.53,49.25,0,Consadole Sapporo 0-2 Fukushima United,2026-04-04
Tochigi,2.03,2.04,-0.01,1.97,1.28,0.69,0.07,0.0,0.07,2.03,1.28,0.75,1,1,0,0.01,44.0,45.43,48.17,0.52,0.33,181,10,12,9,23.08,27.27,11.56,4,1,28,9,13,88.9,47.54,71.93,65.91,88.83,59.17,0,Shonan Bellmare 1-1 Tochigi,2026-04-04
Shonan Bellmare,2.04,2.03,0.01,1.28,1.97,-0.69,0.0,0.07,-0.07,1.28,2.03,-0.75,1,1,0,-0.01,56.0,54.57,47.07,0.33,0.52,220,4,9,12,27.27,23.08,11.0,1,4,11,1,9,98.1,52.46,37.2,34.09,61.3,40.83,0,Shonan Bellmare 1-1 Tochigi,2026-04-04
Blaublitz Akita,1.86,0.39,1.47,0.43,0.25,0.18,1.43,0.13,1.3,1.86,0.39,1.47,2,1,1,-0.47,37.9,43.66,54.14,0.48,0.82,157,8,14,12,29.17,14.63,7.5,5,4,13,6,22,110.5,44.75,91.93,95.9,144.27,66.59,2,Yokohama 1-2 Blaublitz Akita,2026-04-04
Yokohama,0.39,1.86,-1.47,0.25,0.43,-0.18,0.13,1.43,-1.3,0.39,1.86,-1.47,1,2,-1,0.47,62.1,56.34,49.7,0.82,0.48,212,17,12,14,14.63,29.17,5.68,4,5,22,11,9,136.4,55.25,3.93,4.1,72.37,33.41,1,Yokohama 1-2 Blaublitz Akita,2026-04-04
Sagamihara,3.17,0.7,2.47,2.41,0.58,1.83,0.0,0.11,-0.11,2.41,0.7,1.71,0,0,0,-2.47,42.0,59.06,55.37,0.97,0.42,169,14,20,10,20.62,23.81,7.69,6,1,24,7,12,117.6,65.59,72.67,94.87,168.03,79.47,6,Tochigi City 0-0 Sagamihara,2026-04-04
Tochigi City,0.7,3.17,-2.47,0.58,2.41,-1.83,0.11,0.0,0.11,0.7,2.41,-1.71,0,0,0,2.47,58.0,40.94,40.42,0.42,0.97,114,7,10,20,23.81,20.62,7.42,1,6,17,4,15,61.7,34.41,3.93,5.13,43.4,20.53,1,Tochigi City 0-0 Sagamihara,2026-04-04
Thespa Gunma,1.42,1.44,-0.02,1.4,1.3,0.1,0.03,0.14,-0.11,1.42,1.44,-0.02,2,2,0,0.02,51.6,61.13,49.0,0.85,0.61,223,12,13,13,15.29,21.31,12.27,4,4,30,2,16,118.0,67.05,44.73,41.24,103.33,61.82,0,Vegalta Sendai 2-2 Thespa Gunma,2026-04-04
Vegalta Sendai,1.44,1.42,0.02,1.3,1.4,-0.1,0.14,0.03,0.11,1.44,1.42,0.02,2,2,0,-0.02,48.4,38.87,42.23,0.61,0.85,148,8,13,13,21.31,15.29,12.36,4,4,12,3,10,58.0,32.95,63.73,58.76,63.83,38.18,0,Vegalta Sendai 2-2 Thespa Gunma,2026-04-04
Oita Trinita,1.29,1.54,-0.25,1.24,1.44,-0.2,0.05,0.1,-0.05,1.29,1.54,-0.25,1,3,-2,-1.75,47.6,45.63,44.45,0.61,0.78,149,14,20,12,32.79,15.38,15.55,3,6,26,7,10,126.2,51.62,55.0,59.96,102.3,41.62,7,Renofa Yamaguchi 3-1 Oita Trinita,2026-03-29
Renofa Yamaguchi,1.54,1.29,0.25,1.44,1.24,0.2,0.1,0.05,0.05,1.54,1.29,0.25,3,1,2,1.75,52.4,54.37,47.46,0.78,0.61,206,14,12,20,15.38,32.79,13.91,6,3,13,5,7,118.3,48.38,36.73,40.04,143.47,58.38,0,Renofa Yamaguchi 3-1 Oita Trinita,2026-03-29
Sagan Tosu,0.54,0.47,0.07,0.45,0.46,-0.01,0.09,0.01,0.08,0.54,0.47,0.07,2,0,2,1.93,51.7,63.26,48.11,0.59,0.26,216,13,18,8,30.51,30.77,17.39,3,2,18,4,15,165.6,80.9,76.53,67.06,204.73,90.38,0,Gainare Tottori 0-2 Sagan Tosu,2026-03-29
Gainare Tottori,0.47,0.54,-0.07,0.46,0.45,0.01,0.01,0.09,-0.08,0.47,0.54,-0.07,0,2,-2,-1.93,48.3,36.74,37.73,0.26,0.59,99,7,8,18,30.77,30.51,15.36,2,3,6,2,9,39.1,19.1,37.6,32.94,21.8,9.62,0,Gainare Tottori 0-2 Sagan Tosu,2026-03-29
Ryūkyū,0.63,0.56,0.07,0.61,0.53,0.08,0.02,0.03,-0.01,0.63,0.56,0.07,0,1,-1,-1.07,59.9,55.44,45.22,0.24,0.06,183,11,9,12,37.5,200.0,9.43,0,7,16,3,12,68.0,55.51,20.2,17.78,36.13,24.45,2,Giravanz Kitakyushu 1-0 Ryūkyū,2026-03-29
Giravanz Kitakyushu,0.56,0.63,-0.07,0.53,0.61,-0.08,0.03,0.02,0.01,0.56,0.63,-0.07,1,0,1,1.07,40.1,44.56,46.27,0.06,0.24,120,10,12,9,200.0,37.5,10.0,7,0,14,4,13,54.5,44.49,93.4,82.22,111.63,75.55,0,Giravanz Kitakyushu 1-0 Ryūkyū,2026-03-29
Tegevajaro Miyazaki,1.21,0.49,0.72,1.04,0.36,0.68,0.18,0.13,0.05,1.21,0.49,0.72,0,1,-1,-1.72,62.8,61.69,49.43,1.57,0.27,283,20,14,8,8.92,29.63,11.24,3,2,31,6,9,167.4,85.32,15.0,11.97,111.3,61.04,0,Reilac Shiga 1-0 Tegevajaro Miyazaki,2026-03-29
Reilac Shiga,0.49,1.21,-0.72,0.36,1.04,-0.68,0.13,0.18,-0.05,0.49,1.21,-0.72,1,0,1,1.72,37.2,38.31,44.37,0.27,1.57,135,10,8,14,29.63,8.92,19.91,2,3,13,4,11,28.8,14.68,110.33,88.03,71.03,38.96,0,Reilac Shiga 1-0 Tegevajaro Miyazaki,2026-03-29
Kochi United,1.18,1.41,-0.23,1.12,1.41,-0.29,0.05,0.0,0.05,1.18,1.41,-0.23,0,3,-3,-2.77,60.6,72.48,52.17,0.21,0.38,292,13,16,11,76.19,28.95,8.28,9,4,21,8,10,179.6,76.72,30.2,29.61,132.0,65.68,4,Tokushima Vortis 3-0 Kochi United,2026-03-29
Tokushima Vortis,1.41,1.18,0.23,1.41,1.12,0.29,0.0,0.05,-0.05,1.41,1.18,0.23,3,0,3,2.77,39.4,27.52,38.42,0.38,0.21,93,5,11,16,28.95,76.19,15.65,4,9,6,1,13,54.5,23.28,71.8,70.39,68.97,34.32,0,Tokushima Vortis 3-0 Kochi United,2026-03-29
Ehime,1.11,0.81,0.3,1.02,0.34,0.68,0.09,0.47,-0.38,1.11,0.81,0.3,0,1,-1,-1.3,65.9,53.31,44.98,0.5,0.25,219,7,12,11,24.0,44.0,10.94,0,3,17,6,9,122.6,66.7,1.87,1.62,75.9,35.9,1,Kamatamare Sanuki 1-0 Ehime,2026-03-29
Kamatamare Sanuki,0.81,1.11,-0.3,0.34,1.02,-0.68,0.47,0.09,0.38,0.81,1.11,-0.3,1,0,1,1.3,34.1,46.69,49.1,0.25,0.5,147,6,11,12,44.0,24.0,15.07,3,0,17,6,9,61.2,33.3,113.87,98.38,135.5,64.1,3,Kamatamare Sanuki 1-0 Ehime,2026-03-29
Albirex Niigata,0.3,1.39,-1.09,0.2,1.22,-1.02,0.11,0.17,-0.06,0.3,1.39,-1.09,0,0,0,1.09,50.3,36.49,42.49,0.09,0.98,115,8,6,17,66.67,17.35,6.67,1,2,16,3,11,38.0,23.38,4.27,5.83,16.83,9.11,1,Osaka 0-0 Albirex Niigata,2026-03-29
Osaka,1.39,0.3,1.09,1.22,0.2,1.02,0.17,0.11,0.06,1.39,0.3,1.09,0,0,0,-1.09,49.7,63.51,53.17,0.98,0.09,171,19,17,6,17.35,66.67,8.97,2,1,44,12,15,124.5,76.62,68.93,94.17,168.0,90.89,7,Osaka 0-0 Albirex Niigata,2026-03-29
Imabari,0.7,1.97,-1.27,0.68,1.87,-1.19,0.03,0.1,-0.07,0.7,1.97,-1.27,1,1,0,1.27,33.1,32.58,46.7,0.76,0.96,138,7,7,23,9.21,23.96,21.9,5,3,19,7,9,16.2,5.03,104.73,86.32,28.4,10.89,0,Kataller Toyama 1-1 Imabari,2026-03-29
Kataller Toyama,1.97,0.7,1.27,1.87,0.68,1.19,0.1,0.03,0.07,1.97,0.7,1.27,1,1,0,-1.27,66.9,67.42,51.17,0.96,0.76,316,24,23,7,23.96,9.21,9.88,3,5,27,9,10,305.8,94.97,16.6,13.68,232.37,89.11,0,Kataller Toyama 1-1 Imabari,2026-03-29
Júbilo Iwata,1.26,1.11,0.15,1.2,0.69,0.51,0.05,0.42,-0.37,1.26,1.11,0.15,0,1,-1,-1.15,51.9,43.84,46.38,0.39,1.26,149,9,10,11,25.64,8.73,9.46,1,8,22,5,12,58.6,44.73,21.67,48.59,48.93,37.66,9,Iwaki 1-0 Júbilo Iwata,2026-03-29
Iwaki,1.11,1.26,-0.15,0.69,1.2,-0.51,0.42,0.05,0.37,1.11,1.26,-0.15,1,0,1,1.15,48.1,56.16,51.19,1.26,0.39,179,13,11,10,8.73,25.64,8.97,8,1,20,7,12,72.4,55.27,22.93,51.41,81.0,62.34,5,Iwaki 1-0 Júbilo Iwata,2026-03-29
Matsumoto Yamaga,1.19,0.97,0.22,1.15,0.1,1.05,0.04,0.1,-0.06,1.19,0.21,0.98,3,1,2,1.78,28.4,36.97,55.18,0.52,0.59,143,14,17,7,32.69,11.86,13.18,11,1,11,2,15,88.9,36.98,174.8,97.8,248.57,88.41,5,Fukushima United 1-3 Matsumoto Yamaga,2026-03-29
Fukushima United,0.97,1.19,-0.22,0.1,1.15,-1.05,0.1,0.04,0.06,0.21,1.19,-0.98,1,3,-2,-1.78,71.6,63.03,46.47,0.59,0.52,270,17,7,17,11.86,32.69,6.96,1,11,11,4,6,151.5,63.02,3.93,2.2,32.6,11.59,2,Fukushima United 1-3 Matsumoto Yamaga,2026-03-29
Tochigi City,1.56,1.34,0.22,0.69,1.26,-0.57,0.11,0.08,0.03,0.8,1.34,-0.54,2,1,1,0.78,37.9,39.03,44.88,0.62,0.63,126,8,9,19,14.52,30.16,21.36,1,6,20,4,10,54.6,29.47,112.8,87.49,120.57,74.49,0,Montedio Yamagata 1-2 Tochigi City,2026-03-29
Montedio Yamagata,1.34,1.56,-0.22,1.26,0.69,0.57,0.08,0.11,-0.03,1.34,0.8,0.54,1,2,-1,-0.78,62.1,60.97,45.32,0.63,0.62,235,14,19,9,30.16,14.52,9.23,6,1,20,6,7,130.7,70.53,16.13,12.51,41.3,25.51,0,Montedio Yamagata 1-2 Tochigi City,2026-03-29
Vegalta Sendai,0.44,0.2,0.24,0.44,0.1,0.34,0.0,0.1,-0.1,0.44,0.2,0.24,0,0,0,-0.24,58.7,42.0,41.92,0.14,0.31,123,1,7,6,50.0,19.35,6.93,2,3,16,4,14,38.5,41.62,2.13,2.86,20.9,16.38,1,Blaublitz Akita 0-0 Vegalta Sendai,2026-03-29
Blaublitz Akita,0.2,0.44,-0.24,0.1,0.44,-0.34,0.1,0.0,0.1,0.2,0.44,-0.24,0,0,0,0.24,41.3,58.0,51.71,0.31,0.14,132,8,6,7,19.35,50.0,10.97,3,2,22,3,18,54.0,58.38,72.4,97.14,106.67,83.62,3,Blaublitz Akita 0-0 Vegalta Sendai,2026-03-29
Kagoshima United,1.57,0.4,1.17,0.8,0.36,0.44,0.01,0.04,-0.03,0.81,0.4,0.41,1,0,1,-0.17,39.1,58.36,51.91,1.16,0.57,179,18,14,7,12.07,12.28,18.0,8,1,17,3,7,132.2,66.7,129.0,96.65,213.33,97.53,8,Roasso Kumamoto 0-1 Kagoshima United,2026-03-29
Roasso Kumamoto,0.4,1.57,-1.17,0.36,0.8,-0.44,0.04,0.01,0.03,0.4,0.81,-0.41,0,1,-1,0.17,60.9,41.64,39.68,0.57,1.16,158,8,7,14,12.28,12.07,15.67,1,8,13,3,8,66.0,33.3,4.47,3.35,5.4,2.47,1,Roasso Kumamoto 0-1 Kagoshima United,2026-03-29
Sagamihara,0.68,1.61,-0.93,0.62,0.67,-0.05,0.06,0.18,-0.12,0.68,0.85,-0.17,2,2,0,0.93,43.8,40.72,47.02,0.54,0.12,145,11,9,13,16.67,108.33,9.58,5,5,14,6,10,46.1,34.95,24.4,62.77,66.5,46.58,7,Vanraure Hachinohe 2-2 Sagamihara,2026-03-29
Vanraure Hachinohe,1.61,0.68,0.93,0.67,0.62,0.05,0.18,0.06,0.12,0.85,0.68,0.17,2,2,0,-0.93,56.2,59.28,51.04,0.12,0.54,191,17,13,9,108.33,16.67,11.21,5,5,33,10,10,85.8,65.05,14.47,37.23,76.27,53.42,9,Vanraure Hachinohe 2-2 Sagamihara,2026-03-29
Zweigen Kanazawa,1.72,2.71,-0.99,1.07,1.88,-0.81,0.64,0.07,0.57,1.72,1.95,-0.23,1,5,-4,-3.01,56.8,60.0,46.43,0.7,0.38,228,13,21,14,30.0,36.84,14.08,2,1,23,12,13,122.6,64.83,32.0,37.59,97.38,35.51,0,Nara Club 5-1 Zweigen Kanazawa,2026-03-28
Nara Club,2.71,1.72,0.99,1.88,1.07,0.81,0.07,0.64,-0.57,1.95,1.72,0.23,5,1,4,3.01,43.2,40.0,42.47,0.38,0.7,146,7,14,21,36.84,30.0,14.83,1,2,6,1,9,66.5,35.17,53.13,62.41,176.87,64.49,0,Nara Club 5-1 Zweigen Kanazawa,2026-03-28
Nagano Parceiro,0.33,4.38,-4.05,0.31,4.08,-3.77,0.01,0.29,-0.28,0.33,4.38,-4.05,1,5,-4,0.05,27.7,20.56,40.86,0.35,1.64,100,7,6,25,17.14,15.24,19.04,8,5,8,1,7,21.9,5.73,136.33,94.07,23.49,4.96,1,Gifu 5-1 Nagano Parceiro,2026-03-28
Gifu,4.38,0.33,4.05,4.08,0.31,3.77,0.29,0.01,0.28,4.38,0.33,4.05,5,1,4,-0.05,72.3,79.44,52.73,1.64,0.35,396,36,25,6,15.24,17.14,15.06,5,8,36,11,6,360.2,94.27,8.6,5.93,450.18,95.04,0,Gifu 5-1 Nagano Parceiro,2026-03-28
Consadole Sapporo,0.79,1.09,-0.3,0.66,0.87,-0.21,0.13,0.23,-0.1,0.79,1.09,-0.3,1,1,0,0.3,57.5,57.89,47.75,0.55,0.69,262,9,11,13,20.0,18.84,9.74,6,3,16,3,13,109.0,62.32,26.53,26.18,67.47,50.31,0,Fujieda MYFC 1-1 Consadole Sapporo,2026-03-28
Fujieda MYFC,1.09,0.79,0.3,0.87,0.66,0.21,0.23,0.13,0.1,1.09,0.79,0.3,1,1,0,-0.3,42.5,42.11,44.52,0.69,0.55,154,10,13,11,18.84,20.0,12.08,3,6,17,6,12,65.9,37.68,74.8,73.82,66.63,49.69,0,Fujieda MYFC 1-1 Consadole Sapporo,2026-03-28
Omiya Ardija,0.7,0.72,-0.02,0.65,0.69,-0.04,0.05,0.03,0.02,0.7,0.72,-0.02,1,2,-1,-0.98,64.0,61.49,45.42,0.77,0.28,212,17,19,14,24.68,50.0,11.15,0,4,23,7,9,150.5,72.43,4.4,5.89,91.6,42.21,3,Ventforet Kofu 2-1 Omiya Ardija,2026-03-28
Ventforet Kofu,0.72,0.7,0.02,0.69,0.65,0.04,0.03,0.05,-0.02,0.72,0.7,0.02,2,1,1,0.98,36.0,38.51,44.47,0.28,0.77,112,9,14,19,50.0,24.68,11.17,4,0,12,6,13,57.3,27.57,70.27,94.11,125.43,57.79,1,Ventforet Kofu 2-1 Omiya Ardija,2026-03-28
Shonan Bellmare,0.93,0.85,0.08,0.93,0.81,0.12,0.0,0.04,-0.04,0.93,0.85,0.08,3,1,2,1.92,42.1,32.17,38.58,0.6,0.9,94,6,11,20,18.33,22.22,9.68,6,8,6,0,14,43.7,25.0,46.67,61.51,66.8,44.05,1,Yokohama 1-3 Shonan Bellmare,2026-03-28
Yokohama,0.85,0.93,-0.08,0.81,0.93,-0.12,0.04,0.0,0.04,0.85,0.93,-0.08,1,3,-2,-1.92,57.9,67.83,47.7,0.9,0.6,190,15,20,11,22.22,18.33,6.76,8,6,25,7,13,131.1,75.0,29.2,38.49,84.83,55.95,8,Yokohama 1-3 Shonan Bellmare,2026-03-28
Tochigi,0.62,1.5,-0.88,0.56,1.5,-0.94,0.06,0.0,0.06,0.62,1.5,-0.88,3,1,2,2.88,37.0,42.86,46.68,0.24,0.91,145,6,8,12,33.33,13.19,14.61,5,2,6,1,11,51.1,32.22,93.13,85.5,151.63,90.51,1,Thespa Gunma 1-3 Tochigi,2026-03-28
Thespa Gunma,1.5,0.62,0.88,1.5,0.56,0.94,0.0,0.06,-0.06,1.5,0.62,0.88,1,3,-2,-2.88,63.0,57.14,43.87,0.91,0.24,190,13,12,8,13.19,33.33,10.68,2,5,18,5,12,107.5,67.78,15.8,14.5,15.9,9.49,0,Thespa Gunma 1-3 Tochigi,2026-03-28
Sagan Tosu,1.85,0.38,1.47,1.72,0.33,1.39,0.13,0.04,0.09,1.85,0.38,1.47,2,0,2,0.53,50.1,55.44,49.57,0.65,0.2,246,15,21,4,32.31,20.0,14.62,4,2,12,4,4,182.3,74.26,66.93,59.83,220.03,83.83,3,Reilac Shiga 0-2 Sagan Tosu,2026-03-22
Reilac Shiga,0.38,1.85,-1.47,0.33,1.72,-1.39,0.04,0.13,-0.09,0.38,1.85,-1.47,0,2,-2,-0.53,49.9,44.56,46.35,0.2,0.65,221,4,4,21,20.0,32.31,14.0,2,4,12,1,18,63.2,25.74,44.93,40.17,42.43,16.17,3,Reilac Shiga 0-2 Sagan Tosu,2026-03-22
Giravanz Kitakyushu,0.33,0.19,0.14,0.14,0.19,-0.05,0.19,0.0,0.19,0.33,0.19,0.14,1,0,1,0.86,43.1,46.36,43.28,0.19,0.62,168,4,7,6,36.84,9.68,13.47,4,1,8,2,12,59.2,39.23,101.2,71.03,97.2,67.66,0,Renofa Yamaguchi 0-1 Giravanz Kitakyushu,2026-03-22
Renofa Yamaguchi,0.19,0.33,-0.14,0.19,0.14,0.05,0.0,0.19,-0.19,0.19,0.33,-0.14,0,1,-1,-0.86,56.9,53.64,43.65,0.62,0.19,218,6,6,7,9.68,36.84,10.24,1,4,25,5,14,91.7,60.77,41.27,28.97,46.47,32.34,0,Renofa Yamaguchi 0-1 Giravanz Kitakyushu,2026-03-22
Kagoshima United,0.98,0.39,0.59,0.77,0.11,0.66,0.21,0.28,-0.07,0.98,0.39,0.59,0,0,0,-0.59,43.0,65.79,52.89,0.69,0.24,208,18,16,3,23.19,12.5,12.47,6,3,34,9,11,144.2,83.45,109.47,92.98,219.57,98.75,8,Gainare Tottori 0-0 Kagoshima United,2026-03-22
Gainare Tottori,0.39,0.98,-0.59,0.11,0.77,-0.66,0.28,0.21,0.07,0.39,0.98,-0.59,0,0,0,0.59,57.0,34.21,38.95,0.24,0.69,142,4,3,16,12.5,23.19,11.21,3,6,7,2,6,28.6,16.55,8.27,7.02,2.77,1.25,0,Gainare Tottori 0-0 Kagoshima United,2026-03-22
