Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Erzgebirge Aue,1.78,1.59,0.19,0.82,1.30,-0.48,0.96,0.29,0.67,1.78,1.59,0.19,2,2,0,-0.19,67.00,68.51,54.28,0.84,0.69,414,13,15,10,17.86,14.49,8.55,1,2,26,8,16,276.1,81.83,17.93,15.11,188.97,68.86,3,Erzgebirge Aue 2-2 Ingolstadt,2025-12-07
Alemannia Aachen,1.33,3.65,-2.32,1.33,2.32,-0.99,0.00,0.57,-0.57,1.33,2.89,-1.56,2,2,0,2.32,22.30,22.53,46.31,0.34,1.82,92,8,7,29,20.59,15.93,25.50,3,6,3,1,10,12.4,3.45,175.27,97.7,50.3,21.0,5,Hansa Rostock 2-2 Alemannia Aachen,2025-12-07
Hansa Rostock,3.65,1.33,2.32,2.32,1.33,0.99,0.57,0.00,0.57,2.89,1.33,1.56,2,2,0,-2.32,77.70,77.47,54.16,1.82,0.34,429,24,29,7,15.93,20.59,5.96,6,3,36,14,7,347.3,96.55,4.13,2.3,189.27,79.0,3,Hansa Rostock 2-2 Alemannia Aachen,2025-12-07
Saarbrücken,0.79,3.10,-2.31,0.74,2.26,-1.52,0.04,0.08,-0.04,0.79,2.34,-1.55,1,2,-1,1.31,57.50,60.31,46.23,1.19,0.35,200,12,9,14,7.56,40.0,8.14,6,3,33,5,15,88.7,57.6,18.47,21.87,60.83,37.32,0,Waldhof Mannheim 2-1 Saarbrücken,2025-12-07
Waldhof Mannheim,3.10,0.79,2.31,2.26,0.74,1.52,0.08,0.04,0.04,2.34,0.79,1.55,2,1,1,-1.31,42.50,39.69,43.07,0.35,1.19,125,12,14,9,40.0,7.56,9.32,3,6,13,2,17,65.3,42.4,66.0,78.13,102.17,62.68,2,Waldhof Mannheim 2-1 Saarbrücken,2025-12-07
Schweinfurt,0.93,2.36,-1.43,0.56,1.74,-1.18,0.37,0.62,-0.25,0.93,2.36,-1.43,1,3,-2,-0.57,49.70,37.64,44.62,0.28,0.68,184,7,11,18,39.29,26.47,10.88,5,3,13,3,10,41.9,24.33,42.13,52.75,59.47,40.28,1,1860 München 3-1 Schweinfurt,2025-12-06
1860 München,2.36,0.93,1.43,1.74,0.56,1.18,0.62,0.37,0.25,2.36,0.93,1.43,3,1,2,0.57,50.30,62.36,47.11,0.68,0.28,221,14,18,11,26.47,39.29,11.58,3,5,18,6,14,130.3,75.67,37.73,47.25,88.17,59.72,5,1860 München 3-1 Schweinfurt,2025-12-06
Jahn Regensburg,3.48,2.59,0.89,3.43,1.51,1.92,0.05,0.32,-0.27,3.48,1.83,1.65,0,1,-1,-1.89,44.70,50.0,44.77,1.42,1.11,149,12,17,17,11.97,15.32,11.35,6,5,31,6,11,90.1,44.89,85.47,79.53,130.33,59.54,5,Hoffenheim II 1-0 Jahn Regensburg,2025-12-06
Hoffenheim II,2.59,3.48,-0.89,1.51,3.43,-1.92,0.32,0.05,0.27,1.83,3.48,-1.65,1,0,1,1.89,55.30,50.0,39.37,1.11,1.42,133,14,17,17,15.32,11.97,8.44,5,6,11,4,9,110.6,55.11,22.0,20.47,88.57,40.46,2,Hoffenheim II 1-0 Jahn Regensburg,2025-12-06
Verl,2.56,2.19,0.37,1.42,0.59,0.83,0.38,1.60,-1.22,1.80,2.19,-0.39,2,2,0,-0.37,65.50,61.4,45.94,0.78,0.61,235,15,11,15,14.1,24.59,7.93,8,3,14,9,9,127.9,61.34,5.13,4.46,88.6,43.28,2,Havelse 2-2 Verl,2025-12-06
Havelse,2.19,2.56,-0.37,0.59,1.42,-0.83,1.60,0.38,1.22,2.19,1.80,0.39,2,2,0,0.37,34.50,38.6,46.40,0.61,0.78,127,13,15,11,24.59,14.1,18.27,3,8,15,7,12,80.6,38.66,109.93,95.54,116.1,56.72,2,Havelse 2-2 Verl,2025-12-06
MSV Duisburg,1.15,2.74,-1.59,1.15,2.74,-1.59,0.00,0.00,0.00,1.15,2.74,-1.59,2,3,-1,0.59,51.50,59.14,45.19,0.57,0.76,191,18,12,13,21.05,17.11,11.36,6,3,18,3,11,86.8,60.87,44.27,39.27,63.01,35.04,1,Energie Cottbus 3-2 MSV Duisburg,2025-12-06
Energie Cottbus,2.74,1.15,1.59,2.74,1.15,1.59,0.00,0.00,0.00,2.74,1.15,1.59,3,2,1,-0.59,48.50,40.86,41.62,0.76,0.57,174,14,13,12,17.11,21.05,14.38,3,6,13,4,10,55.8,39.13,68.47,60.73,116.82,64.96,2,Energie Cottbus 3-2 MSV Duisburg,2025-12-06
Wehen Wiesbaden,0.71,1.45,-0.74,0.71,1.03,-0.32,0.00,0.43,-0.43,0.71,1.45,-0.74,1,0,1,1.74,34.40,33.82,42.55,0.33,1.24,134,6,8,16,24.24,12.9,13.91,1,4,14,0,21,41.4,17.11,83.13,75.81,94.8,37.81,2,Osnabrück 0-1 Wehen Wiesbaden,2025-12-06
Osnabrück,1.45,0.71,0.74,1.03,0.71,0.32,0.43,0.00,0.43,1.45,0.71,0.74,0,1,-1,-1.74,65.60,66.18,48.61,1.24,0.33,288,28,16,8,12.9,24.24,8.42,4,1,29,8,11,200.6,82.89,26.53,24.19,155.9,62.19,1,Osnabrück 0-1 Wehen Wiesbaden,2025-12-06
Ulm,1.23,1.71,-0.48,1.15,0.98,0.17,0.08,0.73,-0.65,1.23,1.71,-0.48,1,0,1,1.48,37.20,44.4,44.02,0.92,0.42,141,11,11,17,11.96,40.48,14.66,4,3,21,5,15,70.2,38.76,145.6,90.66,162.33,75.62,0,Viktoria Köln 0-1 Ulm,2025-12-06
Viktoria Köln,1.71,1.23,0.48,0.98,1.15,-0.17,0.73,0.08,0.65,1.71,1.23,0.48,0,1,-1,-1.48,62.80,55.6,41.18,0.42,0.92,215,15,17,11,40.48,11.96,9.39,3,4,33,14,10,110.9,61.24,15.0,9.34,52.33,24.38,3,Viktoria Köln 0-1 Ulm,2025-12-06
Stuttgart II,3.70,3.11,0.59,3.70,1.57,2.13,0.00,0.78,-0.78,3.70,2.35,1.35,1,1,0,-0.59,60.30,59.03,46.82,1.74,0.98,266,25,19,18,10.92,18.37,7.29,10,5,15,3,11,139.3,69.48,17.93,16.07,109.7,51.02,6,Rot-Weiss Essen 1-1 Stuttgart II,2025-12-05
Rot-Weiss Essen,3.11,3.70,-0.59,1.57,3.70,-2.13,0.78,0.00,0.78,2.35,3.70,-1.35,1,1,0,0.59,39.70,40.97,43.84,0.98,1.74,146,14,18,19,18.37,10.92,13.23,5,10,23,4,12,61.2,30.52,93.67,83.93,105.33,48.98,11,Rot-Weiss Essen 1-1 Stuttgart II,2025-12-05
Havelse,2.14,3.39,-1.25,2.08,3.29,-1.21,0.06,0.09,-0.03,2.14,3.39,-1.25,1,2,-1,0.25,40.30,49.86,48.73,0.9,1.02,171,16,14,23,15.56,22.55,12.34,4,3,13,3,17,73.0,34.66,105.6,88.44,106.37,43.51,2,Stuttgart II 2-1 Havelse,2025-11-30
Stuttgart II,3.39,2.14,1.25,3.29,2.08,1.21,0.09,0.06,0.03,3.39,2.14,1.25,2,1,1,-0.25,59.70,50.14,43.83,1.02,0.9,199,18,23,14,22.55,15.56,6.21,3,4,18,8,17,137.6,65.34,13.8,11.56,138.1,56.49,2,Stuttgart II 2-1 Havelse,2025-11-30
Osnabrück,1.40,1.64,-0.24,0.84,1.52,-0.68,0.56,0.12,0.44,1.40,1.64,-0.24,1,4,-3,-2.76,34.50,53.18,48.64,0.53,0.5,189,7,11,14,20.75,28.0,23.04,9,6,13,4,11,70.6,43.15,194.8,93.78,98.87,43.33,1,Verl 4-1 Osnabrück,2025-11-30
Verl,1.64,1.40,0.24,1.52,0.84,0.68,0.12,0.56,-0.44,1.64,1.40,0.24,4,1,3,2.76,65.50,46.82,39.68,0.5,0.53,216,14,14,11,28.0,20.75,10.76,6,9,10,6,7,93.0,56.85,12.93,6.22,129.29,56.67,1,Verl 4-1 Osnabrück,2025-11-30
Hansa Rostock,4.21,1.07,3.14,3.33,1.03,2.30,0.12,0.04,0.08,3.45,1.07,2.38,3,0,3,-0.14,63.20,61.79,46.47,1.22,0.5,272,22,16,10,13.11,20.0,7.03,7,4,20,5,15,140.3,79.76,5.67,4.6,85.73,58.26,2,Jahn Regensburg 0-3 Hansa Rostock,2025-11-30
Jahn Regensburg,1.07,4.21,-3.14,1.03,3.33,-2.30,0.04,0.12,-0.08,1.07,3.45,-2.38,0,3,-3,0.14,36.80,38.21,43.22,0.5,1.22,145,5,10,16,20.0,13.11,18.50,4,7,14,1,14,35.6,20.24,117.67,95.4,61.43,41.74,4,Jahn Regensburg 0-3 Hansa Rostock,2025-11-30
Waldhof Mannheim,2.60,2.85,-0.25,2.40,2.72,-0.32,0.19,0.13,0.06,2.60,2.85,-0.25,3,2,1,1.25,36.60,39.16,44.89,0.77,0.95,131,10,10,12,12.99,12.63,10.17,10,2,18,3,19,62.4,36.26,125.93,95.79,142.43,79.37,0,Schweinfurt 2-3 Waldhof Mannheim,2025-11-29
Schweinfurt,2.85,2.60,0.25,2.72,2.40,0.32,0.13,0.19,-0.06,2.85,2.60,0.25,2,3,-1,-1.25,63.40,60.84,45.55,0.95,0.77,227,12,12,10,12.63,12.99,6.89,2,10,24,1,15,109.7,63.74,5.53,4.21,37.03,20.63,2,Schweinfurt 2-3 Waldhof Mannheim,2025-11-29
Alemannia Aachen,0.95,1.49,-0.54,0.92,1.34,-0.42,0.02,0.16,-0.14,0.95,1.49,-0.54,1,3,-2,-1.46,55.30,46.67,43.24,0.25,0.67,166,5,7,10,28.0,14.93,8.22,6,6,15,6,12,48.3,41.25,41.2,38.99,20.03,10.7,5,MSV Duisburg 3-1 Alemannia Aachen,2025-11-29
MSV Duisburg,1.49,0.95,0.54,1.34,0.92,0.42,0.16,0.02,0.14,1.49,0.95,0.54,3,1,2,1.46,44.70,53.33,45.20,0.67,0.25,152,9,10,7,14.93,28.0,9.59,6,6,15,3,15,68.8,58.75,64.47,61.01,167.17,89.3,0,MSV Duisburg 3-1 Alemannia Aachen,2025-11-29
Viktoria Köln,2.22,3.01,-0.79,1.08,1.18,-0.10,0.37,0.32,0.05,1.46,1.49,-0.03,2,3,-1,-0.21,54.90,42.0,45.00,0.95,1.05,203,14,12,19,12.63,18.1,10.85,1,6,23,7,17,72.5,33.56,55.6,43.08,50.1,32.04,2,Energie Cottbus 3-2 Viktoria Köln,2025-11-29
Energie Cottbus,3.01,2.22,0.79,1.18,1.08,0.10,0.32,0.37,-0.05,1.49,1.46,0.03,3,2,1,0.21,45.10,58.0,50.07,1.05,0.95,213,20,19,12,18.1,12.63,12.38,6,1,28,10,18,143.5,66.44,73.47,56.92,106.27,67.96,2,Energie Cottbus 3-2 Viktoria Köln,2025-11-29
1860 München,1.73,0.54,1.19,1.68,0.54,1.14,0.05,0.00,0.05,1.73,0.54,1.19,1,0,1,-0.19,39.40,31.21,38.10,0.36,0.42,104,10,7,10,19.44,23.81,14.45,1,6,9,3,19,33.6,20.01,71.47,75.92,78.17,52.1,2,Ulm 0-1 1860 München,2025-11-29
Ulm,0.54,1.73,-1.19,0.54,1.68,-1.14,0.00,0.05,-0.05,0.54,1.73,-1.19,0,1,-1,0.19,60.60,68.79,51.66,0.42,0.36,329,9,10,7,23.81,19.44,8.25,6,1,25,8,16,134.3,79.99,22.67,24.08,71.87,47.9,3,Ulm 0-1 1860 München,2025-11-29
Hoffenheim II,1.59,2.95,-1.36,0.85,1.90,-1.05,0.75,0.28,0.47,1.59,2.19,-0.60,2,3,-1,0.36,58.70,51.49,46.11,0.82,1.24,252,16,14,19,17.07,15.32,11.64,1,8,16,4,15,99.1,45.79,3.8,2.77,65.13,24.02,1,Ingolstadt 3-2 Hoffenheim II,2025-11-29
Ingolstadt,2.95,1.59,1.36,1.90,0.85,1.05,0.28,0.75,-0.47,2.19,1.59,0.60,3,2,1,-0.36,41.30,48.51,47.03,1.24,0.82,171,20,19,14,15.32,17.07,12.80,8,1,29,10,15,117.3,54.21,133.6,97.23,206.03,75.98,3,Ingolstadt 3-2 Hoffenheim II,2025-11-29
Rot-Weiss Essen,3.11,2.13,0.98,2.15,1.89,0.26,0.20,0.24,-0.04,2.35,2.13,0.22,3,2,1,0.02,53.00,43.34,46.38,0.71,1.08,196,11,14,11,19.72,10.19,10.93,4,2,15,3,10,67.4,43.99,15.07,19.59,44.9,28.64,4,Saarbrücken 2-3 Rot-Weiss Essen,2025-11-29
Saarbrücken,2.13,3.11,-0.98,1.89,2.15,-0.26,0.24,0.20,0.04,2.13,2.35,-0.22,2,3,-1,-0.02,47.00,56.66,50.17,1.08,0.71,215,16,11,14,10.19,19.72,15.48,2,4,37,9,9,85.8,56.01,61.87,80.41,111.9,71.36,0,Saarbrücken 2-3 Rot-Weiss Essen,2025-11-29
Erzgebirge Aue,1.91,2.09,-0.18,1.82,1.66,0.16,0.08,0.42,-0.34,1.91,2.09,-0.18,1,3,-2,-1.82,58.20,52.17,44.55,0.53,0.68,219,12,11,17,20.75,25.0,11.46,5,5,16,4,10,106.3,51.65,11.87,9.92,53.87,30.68,0,Wehen Wiesbaden 3-1 Erzgebirge Aue,2025-11-28
Wehen Wiesbaden,2.09,1.91,0.18,1.66,1.82,-0.16,0.42,0.08,0.34,2.09,1.91,0.18,3,1,2,1.82,41.80,47.83,48.19,0.68,0.53,184,16,17,11,25.0,20.75,17.15,5,5,26,9,8,99.5,48.35,107.8,90.08,121.7,69.32,3,Wehen Wiesbaden 3-1 Erzgebirge Aue,2025-11-28
Energie Cottbus,3.98,2.36,1.62,3.14,1.98,1.16,0.09,0.39,-0.30,3.22,2.36,0.86,3,2,1,-0.62,29.20,27.59,44.69,0.61,1.39,99,9,13,21,21.31,15.11,19.57,3,11,11,1,12,39.0,15.43,129.93,97.84,127.33,63.98,1,Rot-Weiss Essen 2-3 Energie Cottbus,2025-11-23
Rot-Weiss Essen,2.36,3.98,-1.62,1.98,3.14,-1.16,0.39,0.09,0.30,2.36,3.22,-0.86,2,3,-1,0.62,70.80,72.41,53.55,1.39,0.61,358,18,21,13,15.11,21.31,4.60,11,3,43,8,14,213.7,84.57,2.87,2.16,71.67,36.02,5,Rot-Weiss Essen 2-3 Energie Cottbus,2025-11-23
Stuttgart II,3.26,0.83,2.43,2.43,0.46,1.97,0.07,0.36,-0.29,2.50,0.83,1.67,0,0,0,-2.43,57.80,56.98,44.27,1.07,0.21,184,17,22,9,20.56,42.86,8.34,5,2,16,6,14,122.6,70.66,30.53,28.36,98.5,57.3,2,Erzgebirge Aue 0-0 Stuttgart II,2025-11-23
Erzgebirge Aue,0.83,3.26,-2.43,0.46,2.43,-1.97,0.36,0.07,0.29,0.83,2.50,-1.67,0,0,0,2.43,42.20,43.02,42.92,0.21,1.07,129,7,9,22,42.86,20.56,10.94,2,5,10,3,15,50.9,29.34,77.13,71.64,73.4,42.7,2,Erzgebirge Aue 0-0 Stuttgart II,2025-11-23
Saarbrücken,0.46,2.76,-2.30,0.39,1.80,-1.41,0.08,0.20,-0.12,0.46,2.00,-1.54,0,2,-2,0.30,50.50,49.12,47.10,0.51,0.51,209,13,8,18,15.69,35.29,10.75,2,4,25,7,15,57.8,32.0,37.67,45.53,50.93,23.29,0,1860 München 2-0 Saarbrücken,2025-11-23
1860 München,2.76,0.46,2.30,1.80,0.39,1.41,0.20,0.08,0.12,2.00,0.46,1.54,2,0,2,-0.30,49.50,50.88,47.56,0.51,0.51,215,17,18,8,35.29,15.69,11.38,4,2,22,6,8,122.8,68.0,45.07,54.47,167.77,76.71,6,1860 München 2-0 Saarbrücken,2025-11-23
Ingolstadt,1.27,1.28,-0.01,0.52,1.19,-0.67,0.74,0.08,0.66,1.27,1.28,-0.01,0,1,-1,-0.99,55.30,43.4,39.83,1.28,1.03,146,13,14,14,10.94,13.59,9.65,5,7,15,4,14,64.1,40.24,11.87,12.19,51.9,24.81,1,Osnabrück 1-0 Ingolstadt,2025-11-22
Osnabrück,1.28,1.27,0.01,1.19,0.52,0.67,0.08,0.74,-0.66,1.28,1.27,0.01,1,0,1,0.99,44.70,56.6,48.03,1.03,1.28,194,11,14,14,13.59,10.94,12.86,7,5,17,5,13,95.2,59.76,85.47,87.81,157.3,75.19,2,Osnabrück 1-0 Ingolstadt,2025-11-22
Jahn Regensburg,2.71,1.61,1.10,2.64,1.34,1.30,0.06,0.27,-0.21,2.71,1.61,1.10,2,0,2,0.90,49.00,48.0,44.22,1.14,0.75,169,17,13,14,11.4,18.67,9.21,9,7,16,6,12,97.5,55.18,49.93,61.14,127.63,75.05,4,Alemannia Aachen 0-2 Jahn Regensburg,2025-11-22
Alemannia Aachen,1.61,2.71,-1.10,1.34,2.64,-1.30,0.27,0.06,0.21,1.61,2.71,-1.10,0,2,-2,-0.90,51.00,52.0,45.08,0.75,1.14,185,11,14,13,18.67,11.4,8.27,7,9,15,8,18,79.2,44.82,31.73,38.86,42.43,24.95,1,Alemannia Aachen 0-2 Jahn Regensburg,2025-11-22
Ulm,0.64,2.34,-1.70,0.47,1.45,-0.98,0.17,0.89,-0.72,0.64,2.34,-1.70,1,2,-1,0.70,66.00,53.16,42.02,0.88,0.6,189,10,10,11,11.36,18.33,5.17,5,8,21,4,16,81.2,61.89,1.0,0.71,33.97,15.97,0,Havelse 2-1 Ulm,2025-11-22
Havelse,2.34,0.64,1.70,1.45,0.47,0.98,0.89,0.17,0.72,2.34,0.64,1.70,2,1,1,-0.70,34.00,46.84,51.08,0.6,0.88,144,10,11,10,18.33,11.36,10.98,8,5,12,6,19,50.0,38.11,139.47,99.29,178.7,84.03,1,Havelse 2-1 Ulm,2025-11-22
Schweinfurt,0.95,5.65,-4.70,0.95,4.66,-3.71,0.00,0.99,-0.99,0.95,5.65,-4.70,0,2,-2,2.70,38.20,29.9,43.17,0.12,1.72,102,9,10,32,83.33,18.6,19.94,2,10,10,3,10,25.9,9.87,49.67,74.06,37.33,14.05,3,Hansa Rostock 2-0 Schweinfurt,2025-11-22
Hansa Rostock,5.65,0.95,4.70,4.66,0.95,3.71,0.99,0.00,0.99,5.65,0.95,4.70,2,0,2,-2.70,61.80,70.1,52.61,1.72,0.12,266,29,32,10,18.6,83.33,5.80,10,2,30,13,12,236.5,90.13,17.4,25.94,228.27,85.95,3,Hansa Rostock 2-0 Schweinfurt,2025-11-22
Verl,2.14,1.05,1.09,2.08,0.89,1.19,0.06,0.17,-0.11,2.14,1.05,1.09,5,1,4,2.91,59.80,47.93,37.35,0.89,0.18,164,10,10,9,11.24,50.0,8.33,8,13,7,1,15,90.8,56.71,25.47,18.79,65.9,45.92,0,Viktoria Köln 1-5 Verl,2025-11-22
Viktoria Köln,1.05,2.14,-1.09,0.89,2.08,-1.19,0.17,0.06,0.11,1.05,2.14,-1.09,1,5,-4,-2.91,40.20,52.07,41.03,0.18,0.89,153,8,9,10,50.0,11.24,12.40,13,8,16,4,15,69.3,43.29,110.07,81.21,77.6,54.08,3,Viktoria Köln 1-5 Verl,2025-11-22
Wehen Wiesbaden,1.51,2.03,-0.52,0.73,1.59,-0.86,0.78,0.44,0.34,1.51,2.03,-0.52,0,1,-1,-0.48,50.70,54.74,45.61,0.51,0.43,170,15,12,16,23.53,37.21,10.48,4,5,19,4,13,83.4,50.39,32.93,40.62,80.97,44.0,1,Waldhof Mannheim 1-0 Wehen Wiesbaden,2025-11-22
Waldhof Mannheim,2.03,1.51,0.52,1.59,0.73,0.86,0.44,0.78,-0.34,2.03,1.51,0.52,1,0,1,0.48,49.30,45.26,46.38,0.43,0.51,180,13,16,12,37.21,23.53,11.14,5,4,27,10,12,82.1,49.61,48.13,59.38,103.07,56.0,1,Waldhof Mannheim 1-0 Wehen Wiesbaden,2025-11-22
MSV Duisburg,0.86,3.70,-2.84,0.83,3.64,-2.81,0.03,0.06,-0.03,0.86,3.70,-2.84,1,4,-3,-0.16,42.80,42.95,43.87,0.43,1.11,158,8,9,21,20.93,18.92,23.71,1,1,18,5,13,42.6,24.84,98.93,78.94,35.09,13.09,0,Hoffenheim II 4-1 MSV Duisburg,2025-11-21
Hoffenheim II,3.70,0.86,2.84,3.64,0.83,2.81,0.06,0.03,0.03,3.70,0.86,2.84,4,1,3,0.16,57.20,57.05,46.19,1.11,0.43,238,15,21,9,18.92,20.93,16.04,1,1,16,4,5,128.9,75.16,26.4,21.06,232.94,86.91,2,Hoffenheim II 4-1 MSV Duisburg,2025-11-21
Viktoria Köln,1.79,1.95,-0.16,1.47,1.89,-0.42,0.32,0.06,0.26,1.79,1.95,-0.16,1,0,1,1.16,46.30,40.45,41.82,0.57,1.55,160,9,13,18,22.81,11.61,12.97,3,10,15,6,12,60.3,29.56,63.87,59.95,70.3,35.49,3,Wehen Wiesbaden 0-1 Viktoria Köln,2025-11-09
Wehen Wiesbaden,1.95,1.79,0.16,1.89,1.47,0.42,0.06,0.32,-0.26,1.95,1.79,0.16,0,1,-1,-1.16,53.70,59.55,45.57,1.55,0.57,232,22,18,13,11.61,22.81,9.50,10,3,28,6,12,143.7,70.44,42.67,40.05,127.8,64.51,1,Wehen Wiesbaden 0-1 Viktoria Köln,2025-11-09
1860 München,0.86,4.27,-3.41,0.27,2.90,-2.63,0.59,0.62,-0.03,0.86,3.51,-2.65,0,4,-4,-0.59,46.00,42.12,41.85,0.71,1.01,137,12,8,23,11.27,22.77,10.77,4,7,16,8,12,43.4,22.93,42.87,57.67,42.13,17.69,6,Jahn Regensburg 4-0 1860 München,2025-11-09
Jahn Regensburg,4.27,0.86,3.41,2.90,0.27,2.63,0.62,0.59,0.03,3.51,0.86,2.65,4,0,4,0.59,54.00,57.88,46.44,1.01,0.71,191,16,23,8,22.77,11.27,8.83,7,4,25,6,13,145.9,77.07,31.47,42.33,195.98,82.31,1,Jahn Regensburg 4-0 1860 München,2025-11-09
Alemannia Aachen,1.78,2.11,-0.33,1.02,1.77,-0.75,0.00,0.34,-0.34,1.02,2.11,-1.09,3,1,2,2.33,32.90,40.35,45.70,0.52,1.69,105,10,6,17,11.54,10.06,10.97,10,5,7,4,21,62.7,27.83,114.53,96.95,112.63,66.01,2,Stuttgart II 1-3 Alemannia Aachen,2025-11-09
Stuttgart II,2.11,1.78,0.33,1.77,1.02,0.75,0.34,0.00,0.34,2.11,1.02,1.09,1,3,-2,-2.33,67.10,59.65,45.19,1.69,0.52,195,14,17,6,10.06,11.54,4.58,5,10,28,6,15,162.6,72.17,3.6,3.05,58.0,33.99,0,Stuttgart II 1-3 Alemannia Aachen,2025-11-09
Havelse,1.91,1.62,0.29,1.11,1.25,-0.14,0.80,0.37,0.43,1.91,1.62,0.29,1,1,0,-0.29,50.80,43.82,40.85,0.37,0.81,152,6,16,11,43.24,13.58,9.30,2,4,19,8,11,60.9,44.65,24.33,25.66,50.93,27.74,3,Saarbrücken 1-1 Havelse,2025-11-08
Saarbrücken,1.62,1.91,-0.29,1.25,1.11,0.14,0.37,0.80,-0.43,1.62,1.91,-0.29,1,1,0,0.29,49.20,56.18,47.76,0.81,0.37,187,10,11,16,13.58,43.24,9.38,4,2,28,8,15,75.5,55.35,70.47,74.34,132.67,72.26,2,Saarbrücken 1-1 Havelse,2025-11-08
Hoffenheim II,2.88,0.81,2.07,2.88,0.79,2.09,0.00,0.02,-0.02,2.88,0.81,2.07,1,2,-1,-3.07,54.90,51.45,43.51,0.9,0.27,184,10,15,8,16.67,29.63,8.30,2,3,14,2,11,100.7,63.73,24.2,24.28,78.4,41.89,1,Schweinfurt 2-1 Hoffenheim II,2025-11-08
Schweinfurt,0.81,2.88,-2.07,0.79,2.88,-2.09,0.02,0.00,0.02,0.81,2.88,-2.07,2,1,1,3.07,45.10,48.55,43.30,0.27,0.9,154,4,8,15,29.63,16.67,9.57,3,2,10,1,24,57.3,36.27,75.47,75.72,108.77,58.11,1,Schweinfurt 2-1 Hoffenheim II,2025-11-08
Erzgebirge Aue,1.56,4.31,-2.75,1.31,4.05,-2.74,0.25,0.26,-0.01,1.56,4.31,-2.75,1,1,0,2.75,27.10,16.92,37.67,0.29,1.6,82,6,8,28,27.59,17.5,26.21,1,13,12,5,11,17.8,4.82,138.67,91.39,19.53,5.42,3,Verl 1-1 Erzgebirge Aue,2025-11-08
Verl,4.31,1.56,2.75,4.05,1.31,2.74,0.26,0.25,0.01,4.31,1.56,2.75,1,1,0,-2.75,72.90,83.08,54.26,1.6,0.29,447,32,28,8,17.5,27.59,6.14,13,1,22,12,8,351.8,95.18,13.07,8.61,340.53,94.58,4,Verl 1-1 Erzgebirge Aue,2025-11-08
Osnabrück,1.76,0.76,1.00,1.60,0.74,0.86,0.15,0.02,0.13,1.76,0.76,1.00,1,0,1,0.00,40.40,42.12,44.29,0.81,0.6,137,7,8,9,9.88,15.0,14.30,4,5,11,3,15,37.6,27.41,122.13,85.85,101.4,67.42,1,Energie Cottbus 0-1 Osnabrück,2025-11-08
Energie Cottbus,0.76,1.76,-1.00,0.74,1.60,-0.86,0.02,0.15,-0.13,0.76,1.76,-1.00,0,1,-1,0.00,59.60,57.88,44.10,0.6,0.81,230,15,9,8,15.0,9.88,8.68,5,4,16,5,15,99.6,72.59,20.13,14.15,49.0,32.58,1,Energie Cottbus 0-1 Osnabrück,2025-11-08
Hansa Rostock,6.04,1.21,4.83,5.07,1.21,3.86,0.21,0.00,0.21,5.28,1.21,4.07,5,0,5,0.17,61.00,58.02,43.76,1.94,0.2,228,19,24,7,12.37,35.0,7.97,6,4,24,9,10,181.1,78.47,17.13,19.01,207.4,86.5,7,Ulm 0-5 Hansa Rostock,2025-11-08
Ulm,1.21,6.04,-4.83,1.21,5.07,-3.86,0.00,0.21,-0.21,1.21,5.28,-4.07,0,5,-5,-0.17,39.00,41.98,42.30,0.2,1.94,144,4,7,24,35.0,12.37,14.97,4,6,11,6,17,49.7,21.53,73.0,80.99,32.37,13.5,1,Ulm 0-5 Hansa Rostock,2025-11-08
Rot-Weiss Essen,1.71,2.61,-0.90,1.71,1.85,-0.14,0.00,0.00,0.00,1.71,1.85,-0.14,2,1,1,1.90,46.70,52.21,48.45,1.15,1.16,194,18,19,16,16.52,13.79,13.28,4,5,22,5,12,72.1,54.95,70.93,73.69,105.5,77.92,6,Ingolstadt 1-2 Rot-Weiss Essen,2025-11-08
Ingolstadt,2.61,1.71,0.90,1.85,1.71,0.14,0.00,0.00,0.00,1.85,1.71,0.14,1,2,-1,-1.90,53.30,47.79,43.91,1.16,1.15,174,19,16,19,13.79,16.52,9.67,5,4,19,1,15,59.1,45.05,25.33,26.31,29.9,22.08,4,Ingolstadt 1-2 Rot-Weiss Essen,2025-11-08
Waldhof Mannheim,1.53,2.95,-1.42,1.49,2.53,-1.04,0.04,0.41,-0.37,1.53,2.95,-1.42,1,2,-1,0.42,58.30,50.97,44.51,0.61,0.34,165,14,13,15,21.31,44.12,7.38,1,4,29,7,9,60.0,43.7,5.53,9.3,36.4,21.35,3,MSV Duisburg 2-1 Waldhof Mannheim,2025-11-07
MSV Duisburg,2.95,1.53,1.42,2.53,1.49,1.04,0.41,0.04,0.37,2.95,1.53,1.42,2,1,1,-0.42,41.70,49.03,49.24,0.34,0.61,151,7,15,13,44.12,21.31,11.28,4,1,29,10,16,77.3,56.3,53.93,90.7,134.1,78.65,2,MSV Duisburg 2-1 Waldhof Mannheim,2025-11-07
