Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Fleury,0.76,0.60,0.16,0.38,0.60,-0.22,0.38,0.00,0.38,0.76,0.60,0.16,1,1,0,-0.16,66.10,68.05,48.94,0.85,0.3,296,15,10,3,11.76,10.0,6.45,6,2,28,5,17,129.4,90.05,7.53,7.36,62.5,58.36,1,Quevilly-Rouen Métropole 1-1 Fleury,2025-10-03
Quevilly-Rouen Métropole,0.60,0.76,-0.16,0.60,0.38,0.22,0.00,0.38,-0.38,0.60,0.76,-0.16,1,1,0,0.16,33.90,31.95,42.23,0.3,0.85,104,5,3,10,10.0,11.76,17.18,2,6,23,4,7,14.3,9.95,94.73,92.64,44.6,41.64,0,Quevilly-Rouen Métropole 1-1 Fleury,2025-10-03
Rouen,1.22,1.46,-0.24,0.99,1.42,-0.43,0.23,0.04,0.19,1.22,1.46,-0.24,1,0,1,1.24,45.90,53.02,47.10,0.6,0.51,181,10,8,14,13.33,27.45,11.62,4,5,21,4,13,63.1,41.11,84.8,76.53,107.7,65.39,2,Stade Briochin 0-1 Rouen,2025-10-03
Stade Briochin,1.46,1.22,0.24,1.42,0.99,0.43,0.04,0.23,-0.19,1.46,1.22,0.24,0,1,-1,-1.24,54.10,46.98,43.23,0.51,0.6,182,10,14,8,27.45,13.33,10.90,5,4,10,3,13,90.4,58.89,26.0,23.47,57.0,34.61,0,Stade Briochin 0-1 Rouen,2025-10-03
Le Puy Foot,1.03,2.37,-1.34,1.03,2.14,-1.11,0.00,0.23,-0.23,1.03,2.37,-1.34,0,2,-2,-0.66,56.00,47.77,45.62,1.01,0.64,246,7,10,16,9.9,25.0,10.94,1,2,15,2,13,64.5,40.52,27.8,24.54,42.63,20.35,1,Caen 2-0 Le Puy Foot,2025-10-03
Caen,2.37,1.03,1.34,2.14,1.03,1.11,0.23,0.00,0.23,2.37,1.03,1.34,2,0,2,0.66,44.00,52.23,48.78,0.64,1.01,203,11,16,10,25.0,9.9,11.38,2,1,16,7,23,94.7,59.48,85.47,75.46,166.9,79.65,0,Caen 2-0 Le Puy Foot,2025-10-03
Orléans,1.32,1.71,-0.39,1.18,1.42,-0.24,0.14,0.29,-0.15,1.32,1.71,-0.39,2,2,0,0.39,58.50,48.03,38.31,0.53,0.82,134,8,13,10,24.53,12.2,11.73,3,5,15,6,10,72.8,47.06,17.53,11.46,41.67,21.28,0,Paris 13 Atletico 2-2 Orléans,2025-10-03
Paris 13 Atletico,1.71,1.32,0.39,1.42,1.18,0.24,0.29,0.14,0.15,1.71,1.32,0.39,2,2,0,-0.39,41.50,51.97,43.80,0.82,0.53,149,14,10,13,12.2,24.53,11.97,5,3,12,3,19,81.9,52.94,135.4,88.54,154.13,78.72,0,Paris 13 Atletico 2-2 Orléans,2025-10-03
Versailles,0.75,0.40,0.35,0.69,0.40,0.29,0.06,0.00,0.06,0.75,0.40,0.35,1,0,1,0.65,55.30,64.01,50.64,0.62,0.22,260,9,10,4,16.13,18.18,10.06,5,1,19,6,17,135.4,71.68,40.67,35.63,103.9,72.05,2,Bourg-Péronnas 0-1 Versailles,2025-10-03
Bourg-Péronnas,0.40,0.75,-0.35,0.40,0.69,-0.29,0.00,0.06,-0.06,0.40,0.75,-0.35,0,1,-1,-0.65,44.70,35.99,41.61,0.22,0.62,151,4,4,10,18.18,16.13,11.66,1,5,12,1,11,53.5,28.32,73.47,64.37,40.3,27.95,1,Bourg-Péronnas 0-1 Versailles,2025-10-03
Sochaux,2.11,1.52,0.59,2.09,1.24,0.85,0.02,0.28,-0.26,2.11,1.52,0.59,0,1,-1,-1.59,62.20,54.58,41.16,0.98,0.58,172,14,11,13,11.22,22.41,8.89,3,8,20,3,13,76.5,53.72,4.13,3.36,32.43,16.53,3,Concarneau 1-0 Sochaux,2025-10-03
Concarneau,1.52,2.11,-0.59,1.24,2.09,-0.85,0.28,0.02,0.26,1.52,2.11,-0.59,1,0,1,1.59,37.80,45.42,45.24,0.58,0.98,123,7,13,11,22.41,11.22,10.02,8,3,21,6,12,65.9,46.28,118.73,96.64,163.73,83.47,1,Concarneau 1-0 Sochaux,2025-10-03
Dijon,1.17,0.69,0.48,1.17,0.69,0.48,0.00,0.00,0.00,1.17,0.69,0.48,1,1,0,-0.48,56.90,55.12,45.98,0.77,0.33,216,10,8,5,10.39,15.15,8.27,8,2,16,2,13,81.6,65.49,10.6,15.21,52.1,43.94,0,Aubagne 1-1 Dijon,2025-10-03
Aubagne,0.69,1.17,-0.48,0.69,1.17,-0.48,0.00,0.00,0.00,0.69,1.17,-0.48,1,1,0,0.48,43.10,44.88,42.71,0.33,0.77,142,5,5,8,15.15,10.39,13.93,2,8,12,4,16,43.0,34.51,59.07,84.79,66.47,56.06,0,Aubagne 1-1 Dijon,2025-10-03
Quevilly-Rouen Métropole,2.32,1.30,1.02,0.80,1.08,-0.28,0.00,0.22,-0.22,0.80,1.30,-0.50,2,1,1,-0.02,23.00,17.76,41.10,0.32,1.49,54,5,5,18,15.62,12.08,16.33,2,8,5,0,15,6.5,2.3,150.6,99.78,65.37,43.85,0,Versailles 1-2 Quevilly-Rouen Métropole,2025-09-26
Versailles,1.30,2.32,-1.02,1.08,0.80,0.28,0.22,0.00,0.22,1.30,0.80,0.50,1,2,-1,0.02,77.00,82.24,56.10,1.49,0.32,381,20,18,5,12.08,15.62,3.65,8,2,36,6,19,276.7,97.7,0.33,0.22,83.7,56.15,1,Versailles 1-2 Quevilly-Rouen Métropole,2025-09-26
Villefranche,1.50,2.23,-0.73,1.48,2.16,-0.68,0.02,0.07,-0.05,1.50,2.23,-0.73,0,2,-2,-1.27,57.00,58.72,45.57,0.58,0.63,250,9,15,12,25.86,19.05,9.26,4,5,24,7,13,101.3,54.29,23.93,20.86,56.5,23.82,3,Valenciennes 2-0 Villefranche,2025-09-26
Valenciennes,2.23,1.50,0.73,2.16,1.48,0.68,0.07,0.02,0.05,2.23,1.50,0.73,2,0,2,1.27,43.00,41.28,44.28,0.63,0.58,158,7,12,15,19.05,25.86,11.85,5,4,12,4,14,85.3,45.71,90.8,79.14,180.7,76.18,0,Valenciennes 2-0 Villefranche,2025-09-26
Stade Briochin,1.17,3.48,-2.31,1.15,2.72,-1.57,0.02,0.00,0.02,1.17,2.72,-1.55,2,3,-1,1.31,53.30,49.02,44.17,0.55,1.02,220,11,15,16,27.27,15.69,12.87,8,3,17,4,15,82.4,46.61,28.87,35.7,22.48,9.36,0,Orléans 3-2 Stade Briochin,2025-09-26
Orléans,3.48,1.17,2.31,2.72,1.15,1.57,0.00,0.02,-0.02,2.72,1.17,1.55,3,2,1,-1.31,46.70,50.98,43.78,1.02,0.55,195,13,16,15,15.69,27.27,15.10,3,8,18,5,4,94.4,53.39,52.0,64.3,217.78,90.64,0,Orléans 3-2 Stade Briochin,2025-09-26
Paris 13 Atletico,0.33,1.31,-0.98,0.10,1.20,-1.10,0.23,0.11,0.12,0.33,1.31,-0.98,1,1,0,0.98,30.40,20.06,42.33,0.38,0.79,94,4,7,13,18.42,16.46,15.33,2,4,8,3,14,16.6,6.32,116.0,97.87,41.13,20.32,1,Le Puy Foot 1-1 Paris 13 Atletico,2025-09-26
Le Puy Foot,1.31,0.33,0.98,1.20,0.10,1.10,0.11,0.23,-0.12,1.31,0.33,0.98,1,1,0,-0.98,69.60,79.94,51.96,0.79,0.38,323,17,13,7,16.46,18.42,5.78,4,2,37,11,11,246.2,93.68,2.53,2.13,161.27,79.68,0,Le Puy Foot 1-1 Paris 13 Atletico,2025-09-26
Aubagne,2.31,1.24,1.07,2.07,1.04,1.03,0.24,0.20,0.04,2.31,1.24,1.07,2,0,2,0.93,33.40,30.96,43.12,0.96,0.79,83,9,11,16,11.46,20.25,14.64,3,8,13,7,9,35.0,21.12,93.13,92.39,90.33,68.59,0,Fleury 0-2 Aubagne,2025-09-26
Fleury,1.24,2.31,-1.07,1.04,2.07,-1.03,0.20,0.24,-0.04,1.24,2.31,-1.07,0,2,-2,-0.93,66.60,69.04,50.72,0.79,0.96,294,15,16,11,20.25,11.46,5.82,8,3,31,8,17,130.7,78.88,7.67,7.61,41.37,31.41,3,Fleury 0-2 Aubagne,2025-09-26
Bourg-Péronnas,1.06,1.61,-0.55,1.05,0.79,0.26,0.02,0.06,-0.04,1.06,0.85,0.21,0,1,-1,-0.45,45.40,29.96,39.51,0.5,0.94,115,3,10,10,20.0,10.64,14.81,1,4,12,3,14,23.0,15.39,50.27,60.08,21.5,13.52,0,Rouen 1-0 Bourg-Péronnas,2025-09-26
Rouen,1.61,1.06,0.55,0.79,1.05,-0.26,0.06,0.02,0.04,0.85,1.06,-0.21,1,0,1,0.45,54.60,70.04,47.21,0.94,0.5,213,14,10,10,10.64,20.0,10.17,4,1,25,5,13,126.4,84.61,33.4,39.92,137.53,86.48,0,Rouen 1-0 Bourg-Péronnas,2025-09-26
Caen,2.68,1.82,0.86,1.78,1.82,-0.04,0.14,0.00,0.14,1.92,1.82,0.10,1,2,-1,-1.86,52.00,63.7,47.92,0.92,0.68,199,14,14,6,15.22,8.82,10.88,4,2,14,4,12,123.6,83.01,50.47,50.33,122.77,86.42,0,Châteauroux 2-1 Caen,2025-09-26
Châteauroux,1.82,2.68,-0.86,1.82,1.78,0.04,0.00,0.14,-0.14,1.82,1.92,-0.10,2,1,1,1.86,48.00,36.3,43.22,0.68,0.92,147,7,6,14,8.82,15.22,9.78,2,4,8,1,15,25.3,16.99,49.8,49.67,19.3,13.58,0,Châteauroux 2-1 Caen,2025-09-26
Concarneau,0.62,1.58,-0.96,0.59,1.58,-0.99,0.02,0.00,0.02,0.62,1.58,-0.96,0,3,-3,-2.04,41.00,33.12,39.75,0.24,0.78,121,5,9,13,37.5,16.67,17.44,4,6,11,3,9,30.7,18.11,64.6,71.67,24.13,12.99,0,Dijon 3-0 Concarneau,2025-09-26
Dijon,1.58,0.62,0.96,1.58,0.59,0.99,0.00,0.02,-0.02,1.58,0.62,0.96,3,0,3,2.04,59.00,66.88,49.40,0.78,0.24,291,11,13,9,16.67,37.5,9.78,6,4,22,2,11,138.8,81.89,25.53,28.33,161.66,87.01,1,Dijon 3-0 Concarneau,2025-09-26
Sochaux,1.02,2.51,-1.49,1.00,2.51,-1.51,0.03,0.00,0.03,1.02,2.51,-1.49,0,1,-1,0.49,52.10,49.65,47.64,0.66,0.74,168,10,10,12,15.15,16.22,8.66,4,7,16,5,16,83.1,45.34,42.93,63.64,75.4,50.43,3,Villefranche 1-0 Sochaux,2025-09-19
Villefranche,2.51,1.02,1.49,2.51,1.00,1.51,0.00,0.03,-0.03,2.51,1.02,1.49,1,0,1,-0.49,47.90,50.35,48.35,0.74,0.66,150,8,12,10,16.22,15.15,8.81,7,4,13,2,12,100.2,54.66,24.53,36.36,74.1,49.57,1,Villefranche 1-0 Sochaux,2025-09-19
Le Puy Foot,2.19,2.20,-0.01,2.08,1.77,0.31,0.11,0.44,-0.33,2.19,2.20,-0.01,2,1,1,1.01,44.90,48.3,47.85,0.89,0.67,217,16,11,13,12.36,19.4,21.00,1,2,16,6,8,92.9,43.97,101.53,73.61,146.13,69.74,0,Stade Briochin 1-2 Le Puy Foot,2025-09-19
Stade Briochin,2.20,2.19,0.01,1.77,2.08,-0.31,0.44,0.11,0.33,2.20,2.19,0.01,1,2,-1,-1.01,55.10,51.7,45.22,0.67,0.89,247,10,13,11,19.4,12.36,12.90,2,1,23,5,11,118.4,56.03,36.4,26.39,63.4,30.26,0,Stade Briochin 1-2 Le Puy Foot,2025-09-19
Valenciennes,1.10,0.64,0.46,1.08,0.64,0.44,0.01,0.00,0.01,1.10,0.64,0.46,0,0,0,-0.46,32.80,36.58,42.38,0.18,0.6,108,3,13,12,72.22,20.0,26.00,1,6,9,2,9,29.1,25.59,151.4,94.27,116.27,79.72,1,Caen 0-0 Valenciennes,2025-09-19
Caen,0.64,1.10,-0.46,0.64,1.08,-0.44,0.00,0.01,-0.01,0.64,1.10,-0.46,0,0,0,0.46,67.20,63.42,45.42,0.6,0.18,260,6,12,13,20.0,72.22,10.56,6,1,18,4,8,84.6,74.41,9.2,5.73,29.57,20.28,0,Caen 0-0 Valenciennes,2025-09-19
Châteauroux,1.13,1.27,-0.14,0.96,1.22,-0.26,0.17,0.05,0.12,1.13,1.27,-0.14,1,1,0,0.14,61.50,58.45,43.10,0.85,0.51,208,14,14,9,16.47,17.65,9.31,2,10,21,5,12,121.7,81.35,23.07,18.5,88.8,58.68,1,Paris 13 Atletico 1-1 Châteauroux,2025-09-19
Paris 13 Atletico,1.27,1.13,0.14,1.22,0.96,0.26,0.05,0.17,-0.12,1.27,1.13,0.14,1,1,0,-0.14,38.50,41.55,43.54,0.51,0.85,130,4,9,14,17.65,16.47,13.84,10,2,13,3,14,27.9,18.65,101.6,81.5,62.53,41.32,2,Paris 13 Atletico 1-1 Châteauroux,2025-09-19
Orléans,1.14,0.92,0.22,1.08,0.92,0.16,0.06,0.00,0.06,1.14,0.92,0.22,0,1,-1,-1.22,57.70,57.65,47.06,1.3,0.68,266,19,14,10,10.77,14.71,10.88,3,1,20,3,18,132.9,77.72,30.2,28.93,126.23,59.33,0,Rouen 1-0 Orléans,2025-09-19
Rouen,0.92,1.14,-0.22,0.92,1.08,-0.16,0.00,0.06,-0.06,0.92,1.14,-0.22,1,0,1,1.22,42.30,42.35,42.54,0.68,1.3,139,10,10,14,14.71,10.77,18.88,1,3,17,2,11,38.1,22.28,74.2,71.07,86.53,40.67,0,Rouen 1-0 Orléans,2025-09-19
Quevilly-Rouen Métropole,1.66,0.55,1.11,1.36,0.55,0.81,0.30,0.00,0.30,1.66,0.55,1.11,3,0,3,1.89,34.70,34.0,41.58,0.51,0.78,119,12,10,9,19.61,11.54,15.63,6,8,12,2,13,51.4,30.15,124.93,87.45,161.63,93.61,3,Bourg-Péronnas 0-3 Quevilly-Rouen Métropole,2025-09-19
Bourg-Péronnas,0.55,1.66,-1.11,0.55,1.36,-0.81,0.00,0.30,-0.30,0.55,1.66,-1.11,0,3,-3,-1.89,65.30,66.0,48.19,0.78,0.51,318,11,9,10,11.54,19.61,8.58,8,6,25,5,15,119.1,69.85,17.93,12.55,11.03,6.39,2,Bourg-Péronnas 0-3 Quevilly-Rouen Métropole,2025-09-19
Fleury,1.27,1.03,0.24,0.98,0.89,0.09,0.29,0.14,0.15,1.27,1.03,0.24,1,0,1,0.76,49.00,45.03,44.37,0.67,1.05,174,7,13,20,19.4,19.05,12.97,3,7,9,3,12,67.4,39.91,44.2,44.17,91.47,49.05,2,Concarneau 0-1 Fleury,2025-09-19
Concarneau,1.03,1.27,-0.24,0.89,0.98,-0.09,0.14,0.29,-0.15,1.03,1.27,-0.24,0,1,-1,-0.76,51.00,54.97,44.57,1.05,0.67,170,13,20,13,19.05,19.4,12.33,7,3,29,8,9,101.5,60.09,55.87,55.83,95.03,50.95,0,Concarneau 0-1 Fleury,2025-09-19
Versailles,1.80,2.25,-0.45,1.80,1.94,-0.14,0.00,0.31,-0.31,1.80,2.25,-0.45,1,1,0,0.45,47.70,54.01,47.17,0.42,0.86,170,9,13,11,30.95,12.79,6.91,8,2,9,3,20,81.6,55.89,46.0,71.35,102.3,71.35,0,Aubagne 1-1 Versailles,2025-09-19
Aubagne,2.25,1.80,0.45,1.94,1.80,0.14,0.31,0.00,0.31,2.25,1.80,0.45,1,1,0,-0.45,52.30,45.99,45.43,0.86,0.42,159,15,11,13,12.79,30.95,8.62,2,8,20,7,14,64.4,44.11,18.47,28.65,41.07,28.65,3,Aubagne 1-1 Versailles,2025-09-19
Concarneau,0.74,1.69,-0.95,0.71,1.42,-0.71,0.02,0.27,-0.25,0.74,1.69,-0.95,0,4,-4,-3.05,60.10,57.49,44.50,0.32,0.4,201,5,9,10,28.12,25.0,8.74,3,2,14,1,15,87.0,60.46,13.27,11.27,38.07,17.31,2,Versailles 4-0 Concarneau,2025-09-12
Versailles,1.69,0.74,0.95,1.42,0.71,0.71,0.27,0.02,0.25,1.69,0.74,0.95,4,0,4,3.05,39.90,42.51,41.75,0.4,0.32,117,12,10,9,25.0,28.12,12.79,2,3,15,6,18,56.9,39.54,104.47,88.73,181.92,82.69,1,Versailles 4-0 Concarneau,2025-09-12
Paris 13 Atletico,0.68,1.88,-1.20,0.68,1.80,-1.12,0.00,0.08,-0.08,0.68,1.88,-1.20,0,1,-1,0.20,56.30,50.34,45.70,0.9,0.54,204,8,10,15,11.11,27.78,11.74,1,4,14,3,12,68.9,44.83,28.93,26.33,45.87,28.36,0,Valenciennes 1-0 Paris 13 Atletico,2025-09-12
Valenciennes,1.88,0.68,1.20,1.80,0.68,1.12,0.08,0.00,0.08,1.88,0.68,1.20,1,0,1,-0.20,43.70,49.66,48.72,0.54,0.9,186,8,15,10,27.78,11.11,16.04,4,1,16,7,8,84.8,55.17,80.93,73.67,115.87,71.64,2,Valenciennes 1-0 Paris 13 Atletico,2025-09-12
Aubagne,1.18,0.36,0.82,1.18,0.34,0.84,0.00,0.02,-0.02,1.18,0.36,0.82,2,1,1,0.18,50.50,45.56,42.77,0.67,0.42,157,10,9,8,13.43,19.05,9.11,2,3,8,0,20,52.7,43.09,20.8,34.36,43.3,37.19,3,Quevilly-Rouen Métropole 1-2 Aubagne,2025-09-12
Quevilly-Rouen Métropole,0.36,1.18,-0.82,0.34,1.18,-0.84,0.02,0.00,0.02,0.36,1.18,-0.82,1,2,-1,-0.18,49.50,54.44,45.29,0.42,0.67,163,6,8,9,19.05,13.43,9.18,3,2,17,4,14,69.6,56.91,39.73,65.64,73.13,62.81,1,Quevilly-Rouen Métropole 1-2 Aubagne,2025-09-12
Caen,0.68,1.22,-0.54,0.64,1.22,-0.58,0.04,0.00,0.04,0.68,1.22,-0.54,1,1,0,0.54,61.40,54.33,44.33,0.62,0.54,204,9,7,12,11.29,22.22,12.21,2,8,20,8,13,75.0,51.72,21.0,18.91,51.93,30.83,0,Sochaux 1-1 Caen,2025-09-12
Sochaux,1.22,0.68,0.54,1.22,0.64,0.58,0.00,0.04,-0.04,1.22,0.68,0.54,1,1,0,-0.54,38.60,45.67,45.15,0.54,0.62,141,5,12,7,22.22,11.29,11.71,8,2,20,6,8,70.0,48.28,90.07,81.09,116.5,69.17,0,Sochaux 1-1 Caen,2025-09-12
Bourg-Péronnas,1.05,1.29,-0.24,0.76,1.28,-0.52,0.29,0.01,0.28,1.05,1.29,-0.24,0,1,-1,-0.76,44.10,32.77,40.87,0.59,0.88,151,8,8,9,13.56,10.23,19.12,1,6,11,5,10,56.2,26.85,82.73,71.98,60.67,28.66,0,Orléans 1-0 Bourg-Péronnas,2025-09-12
Orléans,1.29,1.05,0.24,1.28,0.76,0.52,0.01,0.29,-0.28,1.29,1.05,0.24,1,0,1,0.76,55.90,67.23,49.18,0.88,0.59,284,10,9,8,10.23,13.56,13.19,6,1,16,6,10,153.1,73.15,32.2,28.02,151.03,71.34,0,Orléans 1-0 Bourg-Péronnas,2025-09-12
Rouen,2.15,1.57,0.58,1.35,1.52,-0.17,0.05,0.04,0.01,1.39,1.57,-0.18,3,0,3,2.42,44.20,47.9,44.90,0.41,0.88,173,10,13,9,31.71,10.23,10.80,5,7,11,4,21,83.9,55.86,74.67,73.49,158.3,89.15,4,Le Puy Foot 0-3 Rouen,2025-09-12
Le Puy Foot,1.57,2.15,-0.58,1.52,1.35,0.17,0.04,0.05,-0.01,1.57,1.39,0.18,0,3,-3,-2.42,55.80,52.1,46.13,0.88,0.41,234,9,9,13,10.23,31.71,9.40,7,5,12,3,11,66.3,44.14,26.93,26.51,19.27,10.85,0,Le Puy Foot 0-3 Rouen,2025-09-12
Stade Briochin,0.76,1.54,-0.78,0.58,1.14,-0.56,0.18,0.40,-0.22,0.76,1.54,-0.78,2,2,0,0.78,43.70,40.0,43.33,0.39,0.56,132,9,11,11,28.21,19.64,12.90,1,2,14,5,21,56.1,33.59,51.6,60.28,57.93,34.27,1,Châteauroux 2-2 Stade Briochin,2025-09-12
Châteauroux,1.54,0.76,0.78,1.14,0.58,0.56,0.40,0.18,0.22,1.54,0.76,0.78,2,2,0,-0.78,56.30,60.0,49.48,0.56,0.39,247,9,11,11,19.64,28.21,9.06,2,1,24,5,15,110.9,66.41,34.0,39.72,111.13,65.73,0,Châteauroux 2-2 Stade Briochin,2025-09-12
Villefranche,0.33,0.72,-0.39,0.19,0.54,-0.35,0.14,0.19,-0.05,0.33,0.72,-0.39,0,0,0,0.39,35.80,31.62,40.46,0.17,1.1,82,5,6,12,35.29,10.91,12.71,1,7,14,2,14,30.5,18.9,77.4,90.92,49.2,38.1,1,Dijon 0-0 Villefranche,2025-09-12
Dijon,0.72,0.33,0.39,0.54,0.19,0.35,0.19,0.14,0.05,0.72,0.33,0.39,0,0,0,-0.39,64.20,68.38,48.43,1.1,0.17,240,14,12,6,10.91,35.29,6.69,7,1,25,6,11,130.9,81.1,7.73,9.08,79.93,61.9,1,Dijon 0-0 Villefranche,2025-09-12
Châteauroux,2.68,1.54,1.14,2.18,1.43,0.75,0.50,0.11,0.39,2.68,1.54,1.14,2,1,1,-0.14,60.80,48.36,44.33,0.75,0.47,189,9,10,13,13.33,27.66,10.76,4,6,21,7,10,96.3,50.95,4.87,3.76,42.47,21.46,0,Rouen 1-2 Châteauroux,2025-09-06
Rouen,1.54,2.68,-1.14,1.43,2.18,-0.75,0.11,0.50,-0.39,1.54,2.68,-1.14,1,2,-1,0.14,39.20,51.64,49.97,0.47,0.75,157,14,13,10,27.66,13.33,10.15,6,4,27,10,15,92.7,49.05,124.8,96.24,155.4,78.54,5,Rouen 1-2 Châteauroux,2025-09-06
Fleury,2.78,2.19,0.59,2.78,1.97,0.81,0.00,0.22,-0.22,2.78,2.19,0.59,3,0,3,2.41,48.10,53.49,46.42,0.67,0.47,163,11,11,13,16.42,27.66,8.05,4,4,10,3,16,76.7,51.03,53.27,76.6,107.57,83.36,1,Villefranche 0-3 Fleury,2025-09-05
Villefranche,2.19,2.78,-0.59,1.97,2.78,-0.81,0.22,0.00,0.22,2.19,2.78,-0.59,0,3,-3,-2.41,51.90,46.51,41.16,0.47,0.67,131,9,13,11,27.66,16.42,7.41,4,4,16,5,16,73.6,48.97,16.27,23.4,21.47,16.64,0,Villefranche 0-3 Fleury,2025-09-05
Valenciennes,3.09,0.73,2.36,2.86,0.71,2.15,0.23,0.02,0.21,3.09,0.73,2.36,1,2,-1,-3.36,57.50,69.57,49.40,1.48,0.24,265,19,18,9,12.16,37.5,12.18,5,1,33,9,10,172.7,81.31,37.0,47.0,149.97,72.0,5,Stade Briochin 2-1 Valenciennes,2025-09-05
Stade Briochin,0.73,3.09,-2.36,0.71,2.86,-2.15,0.02,0.23,-0.21,0.73,3.09,-2.36,2,1,1,3.36,42.50,30.43,39.03,0.24,1.48,109,7,9,18,37.5,12.16,17.48,1,5,15,3,6,39.7,18.69,41.73,53.0,58.33,28.0,0,Stade Briochin 2-1 Valenciennes,2025-09-05
Dijon,1.16,1.08,0.08,0.94,1.08,-0.14,0.22,0.00,0.22,1.16,1.08,0.08,0,0,0,-0.08,54.90,58.71,43.59,0.74,0.5,184,5,13,7,17.57,14.0,15.70,2,4,15,3,13,99.3,65.16,48.87,49.13,108.7,62.86,1,Caen 0-0 Dijon,2025-09-05
Caen,1.08,1.16,-0.08,1.08,0.94,0.14,0.00,0.22,-0.22,1.08,1.16,-0.08,0,0,0,0.08,45.10,41.29,41.94,0.5,0.74,142,11,7,13,14.0,17.57,20.57,4,2,11,3,8,53.1,34.84,50.6,50.87,64.23,37.14,0,Caen 0-0 Dijon,2025-09-05
Sochaux,0.79,0.73,0.06,0.67,0.20,0.47,0.12,0.53,-0.41,0.79,0.73,0.06,3,1,2,1.94,36.10,35.26,45.72,0.43,0.55,114,7,12,10,27.91,18.18,10.06,7,5,14,5,12,73.1,30.9,73.13,89.84,107.63,60.71,0,Paris 13 Atletico 1-3 Sochaux,2025-09-05
Paris 13 Atletico,0.73,0.79,-0.06,0.20,0.67,-0.47,0.53,0.12,0.41,0.73,0.79,-0.06,1,3,-2,-1.94,63.90,64.74,49.43,0.55,0.43,227,20,10,12,18.18,27.91,9.77,5,7,30,9,15,163.5,69.1,8.27,10.16,69.67,39.29,2,Paris 13 Atletico 1-3 Sochaux,2025-09-05
Le Puy Foot,0.46,2.55,-2.09,0.46,2.33,-1.87,0.00,0.21,-0.21,0.46,2.55,-2.09,1,1,0,2.09,31.70,26.45,41.92,0.28,1.23,124,8,7,24,25.0,19.51,16.26,5,5,6,1,13,24.9,9.39,162.4,96.48,90.03,52.93,0,Orléans 1-1 Le Puy Foot,2025-09-05
Orléans,2.55,0.46,2.09,2.33,0.46,1.87,0.21,0.00,0.21,2.55,0.46,2.09,1,1,0,-2.09,68.30,73.55,50.12,1.23,0.28,392,16,24,7,19.51,25.0,8.08,5,5,46,15,14,240.4,90.61,5.93,3.52,80.07,47.07,0,Orléans 1-1 Le Puy Foot,2025-09-05
Aubagne,2.89,0.50,2.39,2.68,0.50,2.18,0.21,0.00,0.21,2.89,0.50,2.39,0,0,0,-2.39,56.10,69.08,49.70,0.97,0.24,216,15,13,2,13.4,8.33,5.31,10,3,18,3,15,146.6,89.66,25.47,38.28,138.13,85.18,4,Bourg-Péronnas 0-0 Aubagne,2025-09-05
Bourg-Péronnas,0.50,2.89,-2.39,0.50,2.68,-2.18,0.00,0.21,-0.21,0.50,2.89,-2.39,0,0,0,2.39,43.90,30.92,40.15,0.24,0.97,112,4,2,13,8.33,13.4,10.42,3,10,8,2,12,16.9,10.34,41.07,61.72,24.03,14.82,0,Bourg-Péronnas 0-0 Aubagne,2025-09-05
Quevilly-Rouen Métropole,0.75,1.06,-0.31,0.75,0.94,-0.19,0.00,0.12,-0.12,0.75,1.06,-0.31,1,3,-2,-1.69,48.00,62.07,47.14,0.41,0.72,220,11,8,6,19.51,8.33,12.69,7,5,25,5,15,109.3,84.08,53.87,52.3,90.03,68.6,2,Concarneau 3-1 Quevilly-Rouen Métropole,2025-09-05
Concarneau,1.06,0.75,0.31,0.94,0.75,0.19,0.12,0.00,0.12,1.06,0.75,0.31,3,1,2,1.69,52.00,37.93,40.41,0.72,0.41,146,4,6,8,8.33,19.51,9.86,5,7,9,3,9,20.7,15.92,49.13,47.7,41.2,31.4,2,Concarneau 3-1 Quevilly-Rouen Métropole,2025-09-05
Rouen,1.04,1.70,-0.66,1.04,0.82,0.22,0.00,0.11,-0.11,1.04,0.94,0.10,3,2,1,1.66,34.40,36.5,41.34,0.25,0.73,105,2,8,14,32.0,19.18,17.48,3,2,11,5,12,9.6,7.19,103.4,92.32,56.4,53.71,2,Valenciennes 2-3 Rouen,2025-08-29
Valenciennes,1.70,1.04,0.66,0.82,1.04,-0.22,0.11,0.00,0.11,0.94,1.04,-0.10,2,3,-1,-1.66,65.60,63.5,47.57,0.73,0.25,276,10,14,8,19.18,32.0,10.84,2,3,29,3,8,124.0,92.81,8.6,7.68,48.6,46.29,1,Valenciennes 2-3 Rouen,2025-08-29
